Year,Ring,ID_YearBird,FID,FID_nb,Island_ID,Island_type,Breed_exp,Body_condition,ClutchSize,Eagle_index,Ad_pred_risk,Nest_pred_risk,Laying_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,70938,2012-70938,150,4,RO,Forested,1,0.042865258,5,4.9467,0,0.71875,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,68217,2012-68217,400,1,SA_SB,Open,3,0.081656437,5,4.9467,0,0.666666667,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,68217,2012-68217,600,2,SA_SB,Open,3,0.081656437,5,4.9467,0,0.666666667,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,70947,2012-70947,400,4,SKA,Forested,1,0.029587,5,4.9467,0.022727273,0.58974359,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,60832,2012-60832,LOT,2,SKA,Forested,7,0.063498302,5,4.9467,0.022727273,0.58974359,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,22788,2012-22788,50,2,SKA,Forested,14,0.027782737,5,4.9467,0.022727273,0.58974359,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,22788,2012-22788,20,3,SKA,Forested,14,0.027782737,5,4.9467,0.022727273,0.58974359,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,25059,2012-25059,1,2,SKA,Forested,13,0.036511845,6,4.9467,0.022727273,0.58974359,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,65508,2012-65508,400,3,SKA,Forested,5,0.076300853,5,4.9467,0.022727273,0.58974359,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,65508,2012-65508,300,1,SKA,Forested,5,0.076300853,5,4.9467,0.022727273,0.58974359,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,25059,2012-25059,LOT,1,SKA,Forested,13,0.036511845,6,4.9467,0.022727273,0.58974359,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,60404,2012-60404,300,4,SKA,Forested,8,0.032696291,5,4.9467,0.022727273,0.58974359,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,60404,2012-60404,200,3,SKA,Forested,8,0.032696291,5,4.9467,0.022727273,0.58974359,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,60404,2012-60404,100,1,SKA,Forested,8,0.032696291,5,4.9467,0.022727273,0.58974359,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,60404,2012-60404,100,2,SKA,Forested,8,0.032696291,5,4.9467,0.022727273,0.58974359,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,69715,2012-69715,400,2,SKA,Forested,2,0.026187356,6,4.9467,0.022727273,0.58974359,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,69715,2012-69715,450,1,SKA,Forested,2,0.026187356,6,4.9467,0.022727273,0.58974359,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,70947,2012-70947,100,1,SKA,Forested,1,0.029587,5,4.9467,0.022727273,0.58974359,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,70947,2012-70947,350,2,SKA,Forested,1,0.029587,5,4.9467,0.022727273,0.58974359,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,25059,2012-25059,50,3,SKA,Forested,13,0.036511845,6,4.9467,0.022727273,0.58974359,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,60832,2012-60832,LOT,3,SKA,Forested,7,0.063498302,5,4.9467,0.022727273,0.58974359,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,69630,2012-69630,300,1,SKA,Forested,2,0.086490286,5,4.9467,0.022727273,0.58974359,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,64066,2012-64066,150,3,SKA,Forested,6,0.060830176,2,4.9467,0.022727273,0.58974359,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,64066,2012-64066,300,2,SKA,Forested,6,0.060830176,2,4.9467,0.022727273,0.58974359,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,22788,2012-22788,LOT,4,SKA,Forested,14,0.027782737,5,4.9467,0.022727273,0.58974359,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,65508,2012-65508,100,2,SKA,Forested,5,0.076300853,5,4.9467,0.022727273,0.58974359,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,70947,2012-70947,300,3,SKA,Forested,1,0.029587,5,4.9467,0.022727273,0.58974359,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,69669,2012-69669,100,3,SKA,Forested,2,-0.046296561,5,4.9467,0.022727273,0.58974359,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,60832,2012-60832,40,1,SKA,Forested,7,0.063498302,5,4.9467,0.022727273,0.58974359,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,69630,2012-69630,200,4,SKA,Forested,2,0.086490286,5,4.9467,0.022727273,0.58974359,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,69669,2012-69669,50,2,SKA,Forested,2,-0.046296561,5,4.9467,0.022727273,0.58974359,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,69630,2012-69630,250,3,SKA,Forested,2,0.086490286,5,4.9467,0.022727273,0.58974359,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,69669,2012-69669,100,1,SKA,Forested,2,-0.046296561,5,4.9467,0.022727273,0.58974359,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,64066,2012-64066,450,1,SKA,Forested,6,0.060830176,2,4.9467,0.022727273,0.58974359,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,69630,2012-69630,200,2,SKA,Forested,2,0.086490286,5,4.9467,0.022727273,0.58974359,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,69669,2012-69669,200,4,SKA,Forested,2,-0.046296561,5,4.9467,0.022727273,0.58974359,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,22788,2012-22788,LOT,1,SKA,Forested,14,0.027782737,5,4.9467,0.022727273,0.58974359,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1363,2012-1363,LOT,2,SKO,Forested,3,0.019390897,4,4.9467,0.032258065,0.491525424,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1363,2012-1363,10,1,SKO,Forested,3,0.019390897,4,4.9467,0.032258065,0.491525424,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,64058,2012-64058,20,2,SKO,Forested,6,0.069732914,5,4.9467,0.032258065,0.491525424,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,44096,2012-44096,50,1,SKO,Forested,12,0.125957034,6,4.9467,0.032258065,0.491525424,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,69621,2012-69621,200,3,SKO,Forested,2,0.027912245,3,4.9467,0.032258065,0.491525424,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,69621,2012-69621,200,4,SKO,Forested,2,0.027912245,3,4.9467,0.032258065,0.491525424,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,68201,2012-68201,50,1,SKO,Forested,3,0.155156999,2,4.9467,0.032258065,0.491525424,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,68201,2012-68201,50,2,SKO,Forested,3,0.155156999,2,4.9467,0.032258065,0.491525424,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,31155,2012-31155,DNL,1,SKO,Forested,18,0.042945054,5,4.9467,0.032258065,0.491525424,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,31155,2012-31155,LOT,3,SKO,Forested,18,0.042945054,5,4.9467,0.032258065,0.491525424,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,31155,2012-31155,DNL,2,SKO,Forested,18,0.042945054,5,4.9467,0.032258065,0.491525424,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,69616,2012-69616,LOT,3,SKO,Forested,2,-0.068396444,4,4.9467,0.032258065,0.491525424,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,69621,2012-69621,200,2,SKO,Forested,2,0.027912245,3,4.9467,0.032258065,0.491525424,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,44096,2012-44096,50,2,SKO,Forested,12,0.125957034,6,4.9467,0.032258065,0.491525424,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,65571,2012-65571,50,2,SKO,Forested,5,0.031972819,5,4.9467,0.032258065,0.491525424,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,65571,2012-65571,DNL,1,SKO,Forested,5,0.031972819,5,4.9467,0.032258065,0.491525424,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,44145,2012-44145,DNL,2,SKO,Forested,15,0.089109647,5,4.9467,0.032258065,0.491525424,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,44145,2012-44145,LOT,1,SKO,Forested,15,0.089109647,5,4.9467,0.032258065,0.491525424,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,44145,2012-44145,LOT,3,SKO,Forested,15,0.089109647,5,4.9467,0.032258065,0.491525424,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,65511,2012-65511,DNL,4,SKO,Forested,5,0.118783587,3,4.9467,0.032258065,0.491525424,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,69616,2012-69616,LOT,1,SKO,Forested,2,-0.068396444,4,4.9467,0.032258065,0.491525424,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,69616,2012-69616,LOT,2,SKO,Forested,2,-0.068396444,4,4.9467,0.032258065,0.491525424,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,64029,2012-64029,10,4,SKO,Forested,6,-0.025385878,5,4.9467,0.032258065,0.491525424,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,70939,2012-70939,200,4,SKO,Forested,1,-0.00194679,3,4.9467,0.032258065,0.491525424,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,64058,2012-64058,50,1,SKO,Forested,6,0.069732914,5,4.9467,0.032258065,0.491525424,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,65570,2012-65570,DNL,2,SKO,Forested,5,0.055797138,4,4.9467,0.032258065,0.491525424,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,69621,2012-69621,300,1,SKO,Forested,2,0.027912245,3,4.9467,0.032258065,0.491525424,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,70946,2012-70946,100,2,SKO,Forested,1,-0.024514956,7,4.9467,0.032258065,0.491525424,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,70946,2012-70946,400,1,SKO,Forested,1,-0.024514956,7,4.9467,0.032258065,0.491525424,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,58876,2012-58876,200,1,SKO,Forested,8,-0.06940585,4,4.9467,0.032258065,0.491525424,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,70951,2012-70951,400,1,SKO,Forested,1,-0.052859537,5,4.9467,0.032258065,0.491525424,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,70951,2012-70951,200,2,SKO,Forested,1,-0.052859537,5,4.9467,0.032258065,0.491525424,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,64029,2012-64029,10,1,SKO,Forested,6,-0.025385878,5,4.9467,0.032258065,0.491525424,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,65511,2012-65511,DNL,2,SKO,Forested,5,0.118783587,3,4.9467,0.032258065,0.491525424,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,58876,2012-58876,300,2,SKO,Forested,8,-0.06940585,4,4.9467,0.032258065,0.491525424,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,65511,2012-65511,DNL,3,SKO,Forested,5,0.118783587,3,4.9467,0.032258065,0.491525424,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,70939,2012-70939,400,1,SKO,Forested,1,-0.00194679,3,4.9467,0.032258065,0.491525424,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,70939,2012-70939,250,3,SKO,Forested,1,-0.00194679,3,4.9467,0.032258065,0.491525424,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,65570,2012-65570,DNL,1,SKO,Forested,5,0.055797138,4,4.9467,0.032258065,0.491525424,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,64029,2012-64029,LOT,3,SKO,Forested,6,-0.025385878,5,4.9467,0.032258065,0.491525424,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,65511,2012-65511,DNL,1,SKO,Forested,5,0.118783587,3,4.9467,0.032258065,0.491525424,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,64029,2012-64029,LOT,2,SKO,Forested,6,-0.025385878,5,4.9467,0.032258065,0.491525424,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,70939,2012-70939,100,2,SKO,Forested,1,-0.00194679,3,4.9467,0.032258065,0.491525424,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,60648,2013-60648,450,2,AGR,Open,4,0.021960929,6,5.8158,0,0.4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,60648,2013-60648,800,3,AGR,Open,4,0.021960929,6,5.8158,0,0.4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,60648,2013-60648,550,1,AGR,Open,4,0.021960929,6,5.8158,0,0.4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,70910,2013-70910,400,1,AGR,Open,2,0.030959525,4,5.8158,0,0.4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,70910,2013-70910,500,3,AGR,Open,2,0.030959525,4,5.8158,0,0.4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,17420,2013-17420,600,2,ALA,Open,1,0.149375675,4,5.8158,0.083333333,0.333333333,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,69723,2013-69723,50,2,ALA,Open,3,-0.038310949,6,5.8158,0.083333333,0.333333333,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,17420,2013-17420,150,3,ALA,Open,1,0.149375675,4,5.8158,0.083333333,0.333333333,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,17420,2013-17420,200,1,ALA,Open,1,0.149375675,4,5.8158,0.083333333,0.333333333,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,69723,2013-69723,100,1,ALA,Open,3,-0.038310949,6,5.8158,0.083333333,0.333333333,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,71090,2013-71090,150,2,AO,Forested,1,-0.043313293,4,5.8158,0,0.333333333,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,45554,2013-45554,0,4,AO,Forested,17,0.136639177,3,5.8158,0,0.333333333,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,71090,2013-71090,100,1,AO,Forested,1,-0.043313293,4,5.8158,0,0.333333333,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,45554,2013-45554,0,1,AO,Forested,17,0.136639177,3,5.8158,0,0.333333333,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,55592,2013-55592,50,1,AO,Forested,10,0.154158235,4,5.8158,0,0.333333333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,35499,2013-35499,20,3,AO,Forested,12,0.108114677,5,5.8158,0,0.333333333,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,65549,2013-65549,100,4,AO,Forested,6,0.12471465,5,5.8158,0,0.333333333,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,65549,2013-65549,150,2,AO,Forested,6,0.12471465,5,5.8158,0,0.333333333,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,65549,2013-65549,400,1,AO,Forested,6,0.12471465,5,5.8158,0,0.333333333,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,45549,2013-45549,0,1,AO,Forested,17,0.091168671,5,5.8158,0,0.333333333,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,35499,2013-35499,10,2,AO,Forested,12,0.108114677,5,5.8158,0,0.333333333,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,45554,2013-45554,0,2,AO,Forested,17,0.136639177,3,5.8158,0,0.333333333,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,45549,2013-45549,30,2,AO,Forested,17,0.091168671,5,5.8158,0,0.333333333,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,45554,2013-45554,0,3,AO,Forested,17,0.136639177,3,5.8158,0,0.333333333,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,45554,2013-45554,0,5,AO,Forested,17,0.136639177,3,5.8158,0,0.333333333,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,65549,2013-65549,50,3,AO,Forested,6,0.12471465,5,5.8158,0,0.333333333,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,71028,2013-71028,80,1,AO,Forested,1,0.068375022,3,5.8158,0,0.333333333,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,71028,2013-71028,100,2,AO,Forested,1,0.068375022,3,5.8158,0,0.333333333,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,66716,2013-66716,10,1,AO,Forested,5,-0.02075902,5,5.8158,0,0.333333333,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,68214,2013-68214,100,2,AO,Forested,4,0.095400167,5,5.8158,0,0.333333333,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,68214,2013-68214,350,1,AO,Forested,4,0.095400167,5,5.8158,0,0.333333333,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,64021,2013-64021,100,2,AO,Forested,7,0.044565483,5,5.8158,0,0.333333333,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,64021,2013-64021,150,1,AO,Forested,7,0.044565483,5,5.8158,0,0.333333333,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,55592,2013-55592,100,2,AO,Forested,10,0.154158235,4,5.8158,0,0.333333333,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,35499,2013-35499,150,1,AO,Forested,12,0.108114677,5,5.8158,0,0.333333333,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,66716,2013-66716,100,2,AO,Forested,5,-0.02075902,5,5.8158,0,0.333333333,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,64021,2013-64021,700,3,AO,Forested,7,0.044565483,5,5.8158,0,0.333333333,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,70902,2013-70902,200,1,EKW_WKV,Open,2,0.116203078,3,5.8158,0,0.333333333,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,69634,2013-69634,1300,2,EKW_WKV,Open,3,-0.062701978,4,5.8158,0,0.333333333,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,70902,2013-70902,200,3,EKW_WKV,Open,2,0.116203078,3,5.8158,0,0.333333333,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,70902,2013-70902,200,2,EKW_WKV,Open,2,0.116203078,3,5.8158,0,0.333333333,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,69634,2013-69634,200,1,EKW_WKV,Open,3,-0.062701978,4,5.8158,0,0.333333333,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,71077,2013-71077,400,2,EKW_WKV,Open,1,-0.041638872,4,5.8158,0,0.333333333,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,71077,2013-71077,300,1,EKW_WKV,Open,1,-0.041638872,4,5.8158,0,0.333333333,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,71068,2013-71068,700,2,FSG,Open,1,0.052836446,4,5.8158,0.066666667,0.333333333,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,71068,2013-71068,700,3,FSG,Open,1,0.052836446,4,5.8158,0.066666667,0.333333333,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,71069,2013-71069,300,4,FSG,Open,1,0.004128267,5,5.8158,0.066666667,0.333333333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,71069,2013-71069,200,2,FSG,Open,1,0.004128267,5,5.8158,0.066666667,0.333333333,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,65577,2013-65577,500,3,FSG,Open,6,0.092265326,5,5.8158,0.066666667,0.333333333,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,70905,2013-70905,200,3,FSG,Open,2,0.087135524,6,5.8158,0.066666667,0.333333333,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,65577,2013-65577,400,2,FSG,Open,6,0.092265326,5,5.8158,0.066666667,0.333333333,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,70905,2013-70905,250,2,FSG,Open,2,0.087135524,6,5.8158,0.066666667,0.333333333,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,65577,2013-65577,100,5,FSG,Open,6,0.092265326,5,5.8158,0.066666667,0.333333333,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
